cuisine,star_rating,restaurant_id,longitude,num_reviews,restaurant_name,latitude,is_closed,zip_code
Pizza,4.0,5w6kJT6y74Kn4ISVXHj2PA,-71.149735,229,Brickhouse Pizza & Grille,42.347901,0,02135
"Indian, Pakistani",3.5,5NwSRN_Gq6aYo_wDEiQ_TA,-71.1198138,221,Passage to India,42.3888248,0,02140
"Spanish, Basque",4.0,ycZUto_IeMZaz2CyoYkneQ,-71.0818911,1,Eddy's Restaurant,42.3304409,0,02119
"Diners, Breakfast & Brunch",3.5,2ajJnC5B5LBfzA8mtpKRkg,-71.1087902,236,Mass Ave Diner,42.368102,0,02139
Cocktail Bars,4.0,k2WHkTntti49DrasMPAwzg,-71.06152,50,Roxanne’s,42.35815,0,02108
Pizza,2.5,cMSdyE8pLdb_XIcwr9eDTw,-71.16295,84,Papa John's Pizza,42.34921,0,02135
"Breakfast & Brunch, Diners, Sandwiches",4.0,X4cv_MEOTjDlhMA2keKJCg,-71.0408325195,17,Savino's Subs,42.3985023499,0,02150
"Bars, American (Traditional), Seafood",4.0,aGYdF_fNHDhFCAnXoTCkGA,-71.050536,839,Boston Sail Loft,42.362464,0,02110
Mediterranean,4.5,kLr68qdt6nutZCuCMz5mDg,-71.09713,1522,Oleana Restaurant,42.37055,0,02139
"American (New), Seafood, Bars",4.0,yBIN7uSzd5saehWA1I_GBw,-71.0475044128,1486,Row 34,42.349580851,0,02210
"Mexican, Food Stands",4.0,NVmqkc9-Pb4JxTzujpkOew,-71.075209882,28,Burritos and Tacos To Go,42.3473908019,0,02116
"Donuts, Coffee & Tea",2.0,5swab6Z-SKp-h6RydJxqFg,-71.15374,13,Dunkin',42.24763,0,02026
Italian,4.0,54Flq7X4Ugfj02_IzIoIKw,-71.0550161,369,Tresca,42.3630135,0,02113
"Donuts, Coffee & Tea",2.0,_gxO41u0joQIWcRj5oh1uA,-71.065564,1,Dunkin',42.277714,0,02124
"American (New), Breakfast & Brunch, Seafood",4.0,ny_4jbBU3zfX9knBPBDvmg,-71.04194,45,My Diner,42.3379051,0,02127
"Steakhouses, Desserts, Brazilian",4.5,8jEq6xx9xfQVUvnAtNXzOw,-71.044788,33,Alma Gaucha,42.343541,0,02210
Chinese,3.5,XIA_abnnI7ZWExxKcNK_TA,-71.13228,81,Streetfood Revolution,42.3545299,0,02134
"Party Supplies, Desserts, Custom Cakes",4.0,Le162ISfL3vg6KS4Q0U30g,-71.12276,314,Party Favors,42.34208,0,02446
"Italian, Pizza, Cocktail Bars",3.0,Msh7LxQIyT80_NHYW3TJtw,-71.039249,46,Sapóre Ristorante & Bar,42.348032,0,02210
"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Cafes",3.5,3Q_3bl5OK2XXXed6qehULw,-71.06052,132,Juicy Spot Cafe,42.3508,0,02111
"Convenience Stores, Coffee & Tea",5.0,fFg3cyIbWp0qO6tK9mntuA,-71.1553667486,4,7-Eleven,42.2408835631,0,02026
"Lounges, Dance Clubs, Burgers",3.5,n5c-AeQYPJxIpjiuOKjxOg,-71.05918,359,Good Life,42.353525,0,02111
"Bakeries, Sandwiches, Desserts",4.5,zhFGG4_SWvsSw4ThgjuHUg,-71.104206,42,Flour Bakery + Cafe,42.357787,0,02139
Mexican,5.0,JvnvmpmJW4C09GBZQ-Apog,-71.129387,1,Chilacates,42.285616,0,02131
Pizza,3.5,MW3cYcn6GdPc20W-kFs8oQ,-71.0469397,60,Land Of Pizza,42.3359729,0,02127
"Food Trucks, Moroccan",4.5,nRCFlPr0_MUPVyWlAKbwyQ,-71.057516,19,Mo'Rockin Fusion,42.362219,0,02108
"Sushi Bars, Japanese",4.0,e5NkcMnq-ho9XaoSVXw1ZQ,-71.12407,154,U-Sushi,42.34105,0,02446
"Coffee & Tea, Bakeries, Breakfast & Brunch",4.0,kpUe1tQNQKshieDQH4Lk9g,-71.1434886098,73,Kohi Coffee Company,42.356740799,0,02135
"Cafes, Breakfast & Brunch, Sandwiches",4.5,JSN-J603oXg5LMJ3kqrXpg,-71.0571382,114,The Kitchen Cafe,42.3510478,0,02111
Pizza,3.5,dCvun07MYHEf-RSUZrzONQ,-71.186025,57,Oak Hill Pizza,42.291657,0,02459
"Sushi Bars, Asian Fusion, Chinese",4.0,uAGPhWZAQxSb0Llkxoi-PA,-71.1236747727,148,Jin's Fine Asian Cuisine & Sushi Bar,42.3437641425,0,02446
"Bakeries, Middle Eastern",4.5,7uik5EnB8breMpoIqOrt4w,-71.15995,45,Massis Bakery & Specialty Foodstore,42.37012,0,02472
"Ethiopian, African",4.5,XNWYnZtCPOERAwhEUZZYOQ,-71.08554,24,Fasika Cafe,42.32979,0,02119
"Pizza, Salad, Vegan",3.5,9EgC-i8RXpOZXbbv5U9-ow,-71.121875,97,Oath Pizza - Coolidge Corner,42.342421,0,02446
"Thai, Vietnamese, Desserts",3.0,VMt6IDJvPFjr4cb3j5rUrA,-71.0858,319,Pho & I,42.34229,0,02115
Pubs,4.5,438xwnZ_j61hX7ymJsApVQ,-71.14969,59,Irish Village,42.35485,0,02135
"Donuts, Coffee & Tea",2.0,7mtFD34bdQmmOyr5A5pXRQ,-71.0654623978,1,Dunkin',42.3262823199,0,02125
"Italian, Pizza",4.0,2AORsy2N2kbFX91EXm10Qg,-71.13238,370,Gran Gusto,42.38849,0,02140
"Burgers, Barbeque, Salad",3.5,GvmiATMJkEmUSRpCVRF_-Q,-71.059894,58,A&B Burgers,42.366019,0,02114
"Sandwiches, Delis, Hot Dogs",4.0,MBmXxmr_OIsxecpSZccirQ,-71.122718625,103,Seven Subs,42.3421734541,0,02446
Airport Lounges,2.0,BwMgGcFcoW-MBl4lSs2rww,-71.015029312,103,The Lounge,42.3681751202,0,02128
"Delis, Breakfast & Brunch, Sandwiches",3.0,Zzn291FHnksV9NtbaP4elw,-71.07431,72,Moody's Delicatessen & Provisions,42.3504,0,02116
Chinese,2.5,FVGNEqHG0a3GLV_WIbfYVg,-71.0759,51,Yummee Chinese Restaurant,42.34199,0,02118
"Steakhouses, Seafood",3.5,ujd0cTTtfsbC5NQ3-BB0XQ,-71.052535,387,Smith & Wollensky,42.35288,0,02210
Thai,4.0,DNwut9nWTQ5QJwiysqNKQQ,-71.1069,190,Giggling Rice Thai To Go,42.34572,0,02446
Pan Asian,5.0,jTdbd_L0w3ElRV35-Oy7pA,-71.11879,5,Zhu Vegan Kitchen,42.33242,0,02445
Dive Bars,2.0,_bsb8q_nQdTXhyZY52uZEg,-71.08175,2,Aga's Highland Tap,42.33165,0,02119
"Transportation, Local Flavor",4.0,CiwfeWuF_KqGGQXTBK_0_w,-71.104486,84,Central Square,42.36518,0,02139
"Cajun/Creole, Seafood",3.5,kM6nMBQYaJlaDK2xorBV1A,-71.06623,131,Shaking Crab - Boston Common,42.35227,0,02116
"American (New), Cocktail Bars",3.5,vCaaXCYqpBsxJy2kBR67IA,-71.0731806,402,The Brahmin,42.3484325,0,02116
"Sushi Bars, Latin American, Peruvian",4.0,SB6IVbyTvTWRAF3sQgklPQ,-71.06173,478,RUKA Restobar,42.35454,0,02111
"Bakeries, Desserts",3.5,JERBNr9imQG8xdRCXNNWPQ,-71.1180267334,198,Insomnia Cookies,42.3720397949,0,02138
American (New),4.0,tEOfQhmSvewl2SO_XzRK3Q,-71.0949801654,198,bisq,42.373021692,0,02139
"Pizza, Fast Food",4.0,bscu-SBCoSyOCsPYloCyhg,-71.09931,43,Chacho's Pizza & Subs,42.33205,0,02120
Seafood,4.0,NfCytIzEsL0Tt_Sqw6W6Dw,-71.0462728939,78,Luke's Lobster Seaport,42.3531093791,0,02210
Museums,3.5,qAhiJerPPiNfQB5r8Y1bCg,-71.0348434005,18,Edward M. Kennedy Institute for the United States Senate,42.3157408467,0,02125
Pizza,2.5,HmJ09mAx2KuKo8knjwY2jA,-71.10545,92,ABC Pizza House,42.36607,0,02139
Indian,4.5,Nc7c4s-Jw0eHeFXwrGJzMQ,-71.135655,21,Indian Kitchen Boston,42.353889,0,02134
"Coffee & Tea, Cafes, Breakfast & Brunch",4.0,8--tWZ3ovFCwT9Fs5Mjvbw,-71.06204,244,Cafe 26,42.35541,0,02111
"Indian, Trinidadian",4.0,RNT9iZrI6Pin-YHdYvZvLA,-71.0718232,29,JP Roti Shop,42.2947332,0,02124
Parks,4.0,PfyrNRUVlN9f9t6vA3jBEA,-71.09647,42,The Back Bay Fens,42.34185,0,02215
"Pizza, Chicken Wings, Sandwiches",2.0,6xhf1McjX0vOmqk5lSch7g,-71.1592102,61,Domino's Pizza,42.3488107,0,02135
Aquariums,4.0,PNS7UTTClLD35wqw56d_Yg,-71.049584,126,New England Aquarium Whale Watch,42.359135,0,02110
"Cafes, Coffee & Tea, Bakeries",3.5,5IAQj7uecoiNfdnyU3jyiQ,-71.07664,110,Jonquils Cafe & Bakery,42.35143,0,02116
Restaurants,1.0,8k-bG0f0Omfwnw5tUmqn2Q,-71.0528338,1,R & L Delicatessen,42.32966,0,02127
"Fruits & Veggies, Delis, Sandwiches",4.5,I85Emtr9GiNrPpAN4cs3dA,-71.048294,195,Lambert's Rainbow Market,42.294829,0,02122
"Wine Bars, Tapas/Small Plates",4.5,vy-jx5LVTbQDEXb07wC13g,-71.058031,67,Taste Wine Bar & Kitchen,42.353567,0,02110
Parks,4.0,AIBp7CZNAqzLlLc_Kpc9JA,-71.0761142,49,Copley Square,42.3500639,0,02116
"Coffee & Tea, Bakeries",5.0,Rnj3xoL2SPQr9MhfYEoFZw,-71.11829,2,Coffee Break Cafe,42.25219,0,02136
"American (New), Bars, Breakfast & Brunch",4.0,_Xh0hL64vuxfHf3iewJYQA,-71.1211846633,122,Prairie Fire,42.3413165917,0,02446
"American (Traditional), Cocktail Bars",3.5,Vnq-kO_VO-gLFM4ItffzzA,-71.15231,418,Devlin's,42.34878,0,02135
"Soup, Sandwiches, Salad",4.5,IBjXi7rUmGpCGBjftd3dcw,-71.10396,66,Pennypackers Fine Food,42.3965,0,02145
"Hot Pot, Chinese, Asian Fusion",4.0,nV4Fso9lyZJ2W_DBYL7agw,-71.063002,189,Happy Lamb Hot Pot,42.351169,0,02116
Chinese,3.5,CNJHJdrNwiupX8pk3vXH3Q,-71.098785,32,Lucky Boston Chinese Restaurant,42.314968,0,02119
"Tennis, Parks, Basketball Courts",3.0,qYMbezElhKw9-geonQE9vA,-71.112148559,1,Hoyt Field,42.3637868798,0,02139
Sandwiches,2.0,hdeL9crTFI65atA09pg2Vg,-71.0567298,7,Subway,42.3423455,0,02127
"British, Cocktail Bars, Soup",4.5,5NsdznaNSUmH2O0vuo65Pw,-71.0891945599,281,Cornish Pasty,42.349712093,0,02115
"Food Trucks, Barbeque",5.0,nRNxFR9U12mJ95JM9_TF2A,-71.5071446177,1,Mac's Wraps,42.2973909085,0,01745
"Caribbean, Seafood",3.0,f8GR8jqpjccgb0jXI95ByQ,-71.0873154,30,Country Kitchen,42.2959681,0,02124
"Bars, American (Traditional)",4.5,csV_k-p1P7dne789kVMZkg,-71.12924,85,753 South,42.28721,0,02131
Parks,4.0,KyZqJa9hDsabHJ726jDIQg,-71.0454082489,20,Victory Road Park,42.2971353772,0,02122
"Seafood, Italian",3.5,lmw47uw9BcfPwmXxKKZPRw,-71.0552262859,288,Mare,42.3628722353,0,02113
"Delis, Pizza, Sandwiches",4.5,mdqoWOmXCP5dqQ0IWVwC_w,-71.03465,95,Roy's Cold Cuts,42.37552,0,02128
"Ice Cream & Frozen Yogurt, Pizza, Seafood",4.0,gZxmWlGby0AMv1C96Jiu8A,-71.15617,108,Celebrity Pizza & Dairy Bar,42.37257,0,02472
"Pizza, Italian, Greek",4.0,CkFcsEx5GIOMpbzM_XMrLQ,-71.1587942319,57,Michael's Pizza,42.3764161771,0,02478
Coffee & Tea,3.0,tneqHGbzUsY32aWCtedlHA,-71.15015,39,Starbucks,42.336258,0,02135
"Southern, Cocktail Bars",4.0,PMnU-trprMtR9p3V_9uXLw,-71.0793609,1132,Southern Kin Cookhouse,42.3942825,0,02145
Coffee Roasteries,4.5,aUTEWUN72z56UzvAEgOiYQ,-71.1269628862,184,4A Coffee,42.3454841803,0,02446
Museums,5.0,ZLqzyhkWtkl77S6GYq0inQ,-71.1812004447,4,Durant-Kenrick House and Grounds,42.3460715264,0,02458
"Sports Bars, Gastropubs, Irish",4.0,oxmZUKcbHaTR30DydXNDtQ,-71.09693,96,The Rising,42.37312,0,02139
Food Stands,4.0,a1Lpv5JvMXbnwMoymIDA2A,-71.0393753052,6,Fillbelly's The Kitchen Kingz,42.3355293274,0,02127
African,4.5,MBprpa6splGCIqUiDy-1GA,-71.0815852135,3,Bintimani,42.3305924982,0,02119
Coffee & Tea,4.0,HlzaNDtlM3dsvwXdqBolaQ,-71.1223833,204,Temptations Cafe,42.3420764,0,02446
Pizza,3.5,mUx3nkMLhjQpYIN5N7cTvg,-71.11866,22,Nicholas Sub & Pizza Shop,42.28007,0,02131
"Coffee & Tea, Sandwiches, Breakfast & Brunch",4.0,aS5Wfdw8foYOYhLMIn2ZwQ,-71.099788,146,Fortissimo Coffeehouse,42.381535,0,02143
"Coffee & Tea, Coffee Roasteries, Cafes",4.0,E2lz4CRukAMMYIRE2gaoTQ,-71.057115,47,George Howell Coffee,42.3619511,0,02108
Sandwiches,3.0,YfddwLV7k0XQWd3DsnZ2vA,-71.12228,49,Brother's Roast Beef & Pizza,42.32544,0,02445
"Bars, French",4.5,BzDlLJ9uSFV5HCOkGcumUQ,-71.07657,87,Bar Lyon,42.33643,0,02118
"Vegetarian, Salad",3.0,obMw77Oam0AVYWKAIPrPfA,-71.0561943136,35,sweetgreen,42.3591822272,0,02109
"Coffee & Tea, Sandwiches, Breakfast & Brunch",4.0,ejubYsH3vTxWeCfe8oxMLg,-71.07995,109,Sweet Touch Cafe,42.3711399,0,02141
Latin American,4.5,hdkwBpYj1xCqpto_2ttZrw,-71.0602861,10,Delicias Restaurant,42.3146977,0,02125
Dog Parks,3.5,q8d8DB2OmVwwnY1A9Ouq5w,-71.169087,12,Hunnewell Park,42.356545,0,02135
"American (Traditional), Beer Bar",4.0,RJfovzPhmdt-pYHnFboM8w,-71.132128,377,The Avenue,42.35017,0,02134
Dog Parks,4.5,bvYuLic5TE9XCsuNqisdRQ,-71.0678906,74,Peters Park,42.3424026,0,02118
"American (Traditional), Bars",3.5,KAyX9k6eaKrNigFGgwqm6g,-71.0532202,75,Brandy Pete's,42.3565179,0,02110
"Museums, Libraries",4.5,BnKIn8khQmhKxPVRxLNOHA,-71.0354013,254,John F Kennedy Presidential Library & Museum,42.314868,0,02125
Greek,3.0,M-vYEb16BthBBVxoN1tHZw,-71.0610198975,64,Pita Kabob,42.3539772034,0,02111
"Donuts, Coffee & Tea",2.5,B2rMRUYL-BIOWrzNuMsxzw,-71.04933,26,Dunkin',42.3512,0,02210
"Latin American, Dominican",3.5,gc_X8Bm2z1EPDtAnpVvMiQ,-71.10325,37,Latino Restaurant,42.32274,0,02130
Museums,5.0,zTUOrrPeUDJhh8Ca__5keg,-71.1140999,8,Harvard Museum of the Ancient Near East,42.37804,0,02138
"Soup, Sandwiches, Salad",3.5,DoHMtha6iMdoNXOILpvAAg,-71.05511,63,Hale & Hearty Soups,42.355665,0,02110
"Coffee & Tea, Donuts",2.0,4zii2UPyOE_Mc0kyLOHFOg,-71.081634,19,Dunkin',42.309162,0,02121
"Venues & Event Spaces, American (New)",4.0,3NOum1xmqTOW_hHb6xO9rA,-71.0568286528,31,Downtown Harvard Club of Boston,42.3560898077,0,02110
"Pizza, Italian",3.5,jpAlH05VYu4WhMifkM4Zcg,-71.11391,212,Same Old Place,42.31258,0,02130
"Sandwiches, Sports Bars, Breakfast & Brunch",3.0,0gCdE3fsWJ86YCT8Hnk9oQ,-71.0627413541,176,Causeway Restaurant & Bar,42.3645493373,0,02114
"Mexican, Latin American",4.5,t2LC693Knjv08xmqLjmJvg,-71.04033,41,Curly's Restaurant,42.3895399,0,02150
"Sushi Bars, Japanese",3.5,JzUlNRnJ2d10dZgKYHzdeg,-71.076848,232,Seiyo,42.337133,0,02118
"Chicken Shop, Comfort Food, Sandwiches",4.0,OJ0dRy1Oja27DfjOZd2zIA,-71.1570639163,54,Yellowbird Chicken,42.2610647946,0,02132
Coffee & Tea,4.0,NrDOflJOo78UokASquB0NA,-71.0689043999,74,Flat Black Coffee Company,42.2723709957,0,02124
"Rafting/Kayaking, Hiking, Fishing",3.0,xSWJvOIgAjqpDy4Z537ydw,-71.052242291,1,Neoponset River Reservation,42.2791840489,0,02124
Latin American,4.0,l66b8_sDw2L3dkcJkiGcBA,-71.0415,27,Restaurante Sabor Especial,42.38981,0,02150
"Ice Cream & Frozen Yogurt, Coffee & Tea, Kosher",4.0,LGuFqtvK_5SYZtrM0lIXrg,-71.0887018,212,J.P. Licks,42.3470193,0,02215
"Beer, Wine & Spirits, American (Traditional)",4.0,3hpazxRWcs2o1H99fp-BNw,-71.07015,58,Giorgiana's,42.3444999,0,02116
Ice Cream & Frozen Yogurt,4.0,Zw3DHRaAalbsaw8QFL-9fA,-71.1201211285,199,Lizzy's Ice Cream,42.3744892109,0,02138
Airport Lounges,4.5,Ly94YK6oyke0snic78jvGA,-71.0254363,7,Lufthansa Business Lounge,42.3633413,0,02128
Seafood,4.0,H3BgCcn97aX3m8GVZPT6tw,-71.070124,38,The Oyster Club,42.35164,0,02116
"Seafood, Bars",4.5,y2w6rFaO0XEiG5mFfOsiFA,-71.05594,5106,Neptune Oyster,42.36321,0,02113
American (New),3.0,Pja5xHZJ8sQY1uEQssem_w,-71.04177,83,Aura Restaurant,42.34924,0,02210
"Chinese, Soup",3.5,edelpM_boeFCE6uMg-H1FQ,-71.134839,88,Dragon Star Chinese Restaurant,42.338936,0,02446
Bakeries,4.0,t3zV2EhLZ5i6-8e83Ktj8A,-71.0483322144,11,H.P. Cookie Company,42.4015769958,0,02149
Art Museums,4.5,8xuUthCjEwYO-40S7FPMqQ,-71.094043,790,Museum Of Fine Arts,42.339383,0,02115
"Sandwiches, Salad, Soup",4.5,7dtBcWPhW2WP7b0bjNPrAQ,-71.15532,77,Matilda's Sandwich Shoppe,42.36787,0,02472
"Asian Fusion, Latin American, Juice Bars & Smoothies",5.0,L59LB2woHnRhJ4py1sgbsA,-71.1511196,25,Little Pecan Bistro,42.3488812,0,02135
"Thai, Asian Fusion",3.5,Gx9v5cqsgLa9xpMj1FnTxg,-71.0525589,102,U&D Kitchen,42.3566704,0,02110
Museums,3.0,hUhfs7FwFyo8D2PsqE5CTA,-71.1144638,1,Musée Fogg,42.3748817,0,02138
"American (Traditional), Breakfast & Brunch, Cocktail Bars",3.0,V-dVahKTe8d5ikGUvgXzzA,-71.017508,321,Stephanie's,42.361633,0,02128
"Bakeries, Sandwiches, Coffee & Tea",3.0,-dyaWHa-RhofzII6R7NnaQ,-71.04371,21,Sorelle Bakery & Cafe,42.35146,0,02210
"Bubble Tea, Juice Bars & Smoothies",4.5,MqvMaY-0nmmZYf0B7tDBbQ,-71.0997542,47,Boba Me,42.33226,0,02120
"Burgers, Fast Food",3.0,sx3ZVcmtVMecUnl8LSLS7A,-71.0586643061,113,Five Guys,42.354385287,0,02110
Bars,5.0,Gx0UVCzWbqeUQpXNZU2ftw,-71.0359430101,44,The Quiet Few,42.3672353759,0,02128
Peruvian,4.0,kZOD2nRIVxID6gnm-gdw5g,-71.0973845,370,Machu Picchu,42.3804708,0,02143
"Breakfast & Brunch, Sandwiches",4.5,KXbeBIEqYLEQw8HDazg4NQ,-71.163185,73,Chestnut Hill Restaurant,42.323047,0,02467
Chinese,4.0,GSPVkSkXBRV-pfeC10aO5w,-71.06819,11,Chung Wah,42.3051,0,02122
American (New),3.0,qjd3zkHdNyw_YEO-SoBEBA,-71.056483,114,Sterling's,42.359336,0,02109
Mexican,3.0,6m4MX275ddYmfQ8QbY2Rkw,-71.1145146936,200,Casa Verde,42.3113644123,0,02130
Coffee & Tea,3.0,UXBHKwz52F426AxgFpNEIA,-71.061088,61,Starbucks,42.355639,0,02108
Ice Cream & Frozen Yogurt,4.5,5oIwA723EGUOgcRLs1-Y0Q,-71.057115,39,Crescent Ridge,42.3619511,0,02108
"Chinese, Noodles",4.0,X9Dd7e9qmhogq6WIeQKp8A,-71.152872958,235,MDM Noodles,42.3491960354,0,02135
"Breakfast & Brunch, American (Traditional)",3.5,FNJrOeYHnFruaWKW0vtv-Q,-71.136411,140,Harry's All American Breakfast,42.293864,0,02131
"Coffee & Tea, Coffee Roasteries, Cafes",5.0,ZjNw6MQ9EyS16COI465xbQ,-71.155376754,101,Recreo Coffee & Roasterie,42.285744731,0,02132
"American (Traditional), Cocktail Bars, Comfort Food",3.0,dz2OSto01aMIWkGHXd8lOg,-71.07249,737,FiRE + iCE  Grill + Bar,42.35066,0,02116
Cafes,4.0,DQqlcGu_mAcyJvx9VKpLFw,-71.06224,22,Ashburton Cafe,42.35952,0,02108
"Delis, Sandwiches, Breakfast & Brunch",3.5,xcrLq4klTslbXE5_URhRDw,-71.0534953,69,Scali Cafe,42.3546717,0,02110
Sandwiches,2.5,qv3S22d74wHtPIorQD-bfQ,-71.056175977,31,D'Angelo's Sandwich Shops,42.3510953039,0,02111
"Sports Bars, Venues & Event Spaces, American (Traditional)",4.0,7lJXIkwfd-SmYGaQhg2zRg,-71.157613,45,City Works,42.362341,0,02472
"American (New), Seafood",4.5,5XngTubewHeJTVik45sTiA,-71.13438,60,Talulla,42.38371,0,02138
Dominican,2.5,SJzSOzuFq7XqSI10UyS7Ig,-71.1220855713,34,Guira y Tambora Restaurant,42.2917747498,0,02131
"Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",3.5,bwZlXQ3FPFWmewJupcOcAQ,-71.06046,22,Tsaocaa,42.35099,0,02111
"Bars, American (Traditional), Burgers",3.5,IjshhPQwClaUK1v7z_7CpQ,-71.0688988,438,Harvard Gardens,42.3609451,0,02114
"Italian, Wine Bars, Cocktail Bars",4.5,9RH1xBIMMAZXg9s_XW_sLg,-71.1200999,449,Giulia,42.38251,0,02138
"Italian, Bars",4.0,DbwbOeat2lCqFIjmZQeZDA,-71.0553946,312,Rigoletto Ristorante,42.364397,0,02113
"Mediterranean, Greek",3.5,0ulC3Jz1eXnJJ3v2kN5Xpg,-71.1821673,140,Demos,42.3663721,0,02472
"Vietnamese, Thai",3.5,70mbCrsjijoPwz4nK-oUVg,-71.1126831,305,Pho 'n Rice,42.3835959,0,02143
"Burgers, American (Traditional), Ice Cream & Frozen Yogurt",4.0,BWd6NAPqPpmDhy6EQXeECA,-71.0626991374,113,"MOOYAH Burgers, Fries & Shakes",42.3556818541,0,02111
"Burgers, Greek, Sandwiches",4.5,dxE9EBO2QeorLDakf1DRcg,-71.153705,12,Maria's Kitchen,42.287045,0,02132
"American (New), Cocktail Bars, Venues & Event Spaces",4.0,0REdlKVtzMv1KkSbyO0k5g,-71.12139,72,The Longfellow Bar,42.37362,0,02138
"Modern European, Desserts, Italian",4.0,5LEP8Rcb4_To8amoZodtow,-71.071454,517,The Butcher Shop,42.34376,0,02118
Chinese,4.0,nwU1tKh-D68B7Z44DbDwXg,-71.0069258,75,Little Asia Restaurant,42.3864524,0,02128
"Pizza, Chicken Wings, Sandwiches",1.5,AfdJ_eAIX-wku97dUwlfIQ,-71.054977417,66,Domino's Pizza,42.3339767456,0,02127
"Vietnamese, Chinese, Thai",2.5,ikFijEg2xiuDr7aAHEy9Fg,-71.118776,140,Oriental Pearl,42.332433,0,02445
"Bagels, Bakeries",4.0,ue0fG3vQkKpa9HheKVZFvA,-71.057115,90,Levend Bagelry,42.3619511,0,02108
"Desserts, Ice Cream & Frozen Yogurt",5.0,gajOQX7gzaJFyKENyUDvog,-71.0107498169,6,Saratoga Market Ice Cream,42.3860321045,0,02128
"Salad, Breakfast & Brunch, Sandwiches",2.0,GFBw-Ag8GJ-LhNmFLlZGCA,-71.1042480469,6,Discovery Cafe,42.3389167786,0,02111
"Food Trucks, Mexican",3.0,-00d-Qb0q2TcWn-8LBHDZg,-71.10657,69,Baja Taco Truck,42.34992,0,02215
Italian,3.5,kv2YduXuMT0zXenst5zAnA,-71.0545099,294,Bella Vista,42.3640199,0,02113
"American (New), Bars",3.5,RF2YhEH__pDNKAhMwZmCUA,-71.055623,500,Anthem Kitchen & Bar,42.35970281,0,02109
"Korean, Bars",3.0,8TiS3Dcur6_SWQnaVIVOxA,-71.1319531,335,Myung Dong 1st Ave,42.3532253,0,02134
Pizza,3.0,pR-ud03_eWLB_UwmtPpWnA,-71.0405337922,47,Peel Pizza,42.2583004131,0,02186
"Pizza, Gluten-Free, Vegetarian",3.5,Vgy1fLRk_xyxKzWm6MUsrQ,-71.1222223016,534,OTTO,42.3428580729,0,02446
"Tapas/Small Plates, Bars, Seafood",4.0,H0lnJ44GvEkHoSV4WsQwtw,-71.10148541,797,Little Donkey,42.36437195,0,02139
"Breakfast & Brunch, Convenience Stores",4.0,Q7IJEgRgvmyHe0w9p2bZIw,-71.1312103,27,Richy's,42.2519188,0,02136
Italian,4.5,vxIGFCCuT38gLMMZme7wFw,-71.13544,166,Alfredo's,42.35369,0,02134
"Greek, Burgers, Salad",3.5,HPS731naUmQY-eyik8WijQ,-71.1058867,170,Mama's Place,42.3334535,0,02115
"Seafood, Bars, American (New)",3.5,I07zWZ_JGqVAp3ZPxIpDYg,-71.085658,925,Summer Shack - Boston,42.347067,0,02115
"Sports Bars, American (Traditional)",3.5,MUs4mWUZWzR4UabPKeq-Gg,-71.055495,57,Tavern in the Square,42.352518,0,02110
"Desserts, Breakfast & Brunch, American (Traditional)",3.0,BVmai7GjUgVXpgCPYDLlrw,-71.0807957123,1577,Max Brenner - Boston,42.3493112598,0,02116
Cafeteria,3.0,EWxcIBM2_kfv8UtXB8zj1Q,-71.11277,10,Harkness Commons,42.37166,0,02138
"Creperies, Coffee & Tea",3.5,CKHAx-EcYP5Q7WxRC1HJjg,-71.1228006527,528,Mr Crêpe,42.3965857094,0,02144
"Bars, Mexican",2.5,Q1TofnFQ4sMFA47sGYAyeg,-71.055557,564,Mija Cantina & Tequila Bar,42.360285,0,02109
Parks,3.5,XaqX6Kadk5huCOfFcbDgtQ,-71.0973358154,19,Franklin Park,42.3041660519,0,02121
"Coffee & Tea, Sandwiches",2.5,3xN6Z7wvmGWBnkMjWaQNMA,-71.05634,36,Molly's Farmhouse Coffee,42.3296,0,02127
"Cafes, Bakeries",4.0,O4YoPGlWaGGnBE-5EHUweg,-71.0706329346,447,Tatte Bakery & Cafe,42.3578910828,0,02114
"Sandwiches, Salad, Soup",3.0,Qbm7DFaPZ_0Aw0_M-k-2ng,-71.0650699,122,Panera Bread,42.3512235,0,02116
Coffee & Tea,3.5,nYSaIJultyAFU8_693z4jQ,-71.108963,11,Starbucks,42.351153,0,02215
Ramen,2.0,ciyFbe9oyIlpI2U_OjH3ew,-71.1027564,136,Sapporo Ramen at H-Mart,42.3650219,0,02139
"Bars, American (Traditional)",3.5,E8F4QcCBTXimwnJLbnt94g,-71.0556448914,83,Landmark Public House,42.283426263,0,02122
"Coffee & Tea, Creperies, Breakfast & Brunch",4.0,UR8asBQTJgVmXqQw-w5AnQ,-71.1539424128,447,Cafénation,42.3489915951,0,02135
"Coffee & Tea, Breakfast & Brunch",4.0,lmg2tOsWVlXZtfh2e22gvA,-71.06275,111,Capitol Coffee House,42.3589,0,02108
"Mexican, Cocktail Bars",4.0,4lMpwHFzxmirHqLSsj8BjQ,-71.07087,49,Cósmica,42.34594,0,02116
"Chinese, Barbeque",3.5,T85lsS8Qz8yUNOfPj4sMmQ,-71.06073,154,Quic Pic BBQ,42.3515299,0,02111
Parks,4.5,VYwZtU9a90JcVRvwx9QuBg,-71.0365372,5,East Boston Greenway,42.3709183,0,02128
